cliente_id,nome,email,telefone,data_registo,loja_id,idade,genero
992,Madalena Gaspar,ndomingues@example.org,(351) 938 660 190,2019-02-08,12,55,F
993,Melissa Figueiredo,carlota35@example.org,(351) 965 939 367,2019-07-14,8,29,F
994,Fabiana Baptista,cesar18@example.net,(351) 226621769,2019-05-27,12,48,F
995,Gonçalo Batista,ucarneiro@example.net,(351) 259 973 214,2019-05-04,14,49,M
996,Kelly da Pires,ucarvalho@example.com,(351) 933 202 844,2019-12-27,15,41,F
997,Gustavo Costa,coelhomicael@example.org,+351969197535,2019-11-02,8,54,M
998,Jorge Oliveira,coelhobrian@example.org,(351) 924 501 801,2019-11-27,8,64,M
999,Sofia Andrade,maiamiguel@example.org,+351911944893,2019-07-30,5,72,F
1000,Gabriel Coelho,afreitas@example.com,(351) 936412216,2019-01-21,14,48,M
1001,Erika Almeida,mendesmarta@example.org,(351) 934 154 120,2019-02-21,18,26,F
1002,Andreia Azevedo,joanacunha@example.com,(351) 928565579,2020-01-02,9,68,F
1003,Bruno Amorim,carlotacarneiro@example.org,960786861,2019-08-13,6,43,M
1004,Miguel Carneiro,brian29@example.com,(351) 928 535 112,2019-02-03,21,31,M
1005,Sandro Figueiredo,teresa28@example.org,962654102,2019-07-06,9,46,M
1006,Laura Alves,noah26@example.net,(351) 237672567,2019-07-28,9,41,F
1007,Petra Gonçalves,flor48@example.net,(351) 964 419 811,2024-06-29,12,19,F
1008,Isaac Teixeira,rochaana@example.net,(351) 938 942 072,2019-12-21,21,54,M
1009,Álvaro Martins,ivan21@example.com,(351) 928607078,2019-02-03,11,67,M
1010,Ema Barros,camilaleite@example.net,910044767,2019-09-26,3,67,F
1011,Helena-Larissa Cardoso,dmonteiro@example.com,964662674,2019-06-29,21,57,F
1012,Luca Morais,miguelmiranda@example.org,936 064 430,2019-08-10,11,73,M
1013,Helena-Irina Silva,matosmelanie@example.com,(351) 969 832 842,2019-02-28,13,58,F
1014,Carlos Faria,gantunes@example.org,(351) 932 711 192,2020-03-06,8,23,M
1015,Caetana-Irina Freitas,leticia40@example.net,(351) 913079041,2019-09-23,9,38,F
1016,Adriana do Leite,mia39@example.org,(351) 921937192,2019-07-26,12,35,F
1017,Yasmin Silva,franciscopaiva@example.com,(351) 284340387,2019-01-23,1,44,F
1018,David Marques,leitealexandra@example.org,965738677,2019-08-13,9,64,M
1019,Rodrigo Fernandes,ogarcia@example.net,+351935594408,2019-10-03,4,31,M
1020,Kévim Gomes,scarvalho@example.net,(351) 268 461 167,2021-08-13,2,22,M
1021,Bernardo da Leite,tpinto@example.com,+351914641052,2019-06-03,3,67,M
1022,Diego Rodrigues,yararodrigues@example.org,910 938 175,2019-08-20,3,34,M
1023,Luciana Henriques-Barbosa,alexandra02@example.org,(351) 923433594,2019-05-31,10,37,F
1024,Amélia do Moura,lpereira@example.org,(351) 963222758,2019-04-29,17,58,F
1025,Alexandre do Gomes,iris87@example.com,921871370,2024-01-18,12,19,M
1026,Ângela-Joana Silva,gasparabreu@example.net,(351) 960 822 371,2019-06-07,18,73,F
1027,Teresa Cardoso,bernardobarros@example.com,(351) 263 876 831,2019-02-05,18,53,F
1028,Bernardo Pereira,ocardoso@example.net,(351) 964142708,2019-04-03,21,55,M
1029,Letícia da Magalhães,cruzandreia@example.org,966022104,2019-01-20,18,51,F
1030,Nair Monteiro,irina55@example.net,(351) 927 640 954,2019-08-27,8,40,F
1031,Tomás Torres,ufonseca@example.org,(351) 915773110,2019-02-10,14,46,M
1032,Vera Borges,rui00@example.net,(351) 219011857,2019-07-23,1,27,F
1033,Vítor Rodrigues,ymaia@example.org,+351913766813,2019-09-09,18,40,M
1034,Vítor Fernandes,coelhoeduarda@example.net,930625476,2019-03-02,16,62,M
1035,Pilar Ribeiro,erika40@example.com,(351) 205 596 604,2025-07-21,10,18,F
1036,Gil Martins,kevin28@example.net,(351) 204778734,2019-08-19,12,68,M
1037,Igor Baptista,isaac48@example.net,245 570 217,2019-08-19,13,44,M
1038,Martim Nascimento,ysilva@example.com,(351) 960727217,2019-03-10,21,28,M
1039,Laura da Castro,jamorim@example.net,967826309,2019-09-23,9,71,F
1040,Ângelo Guerreiro,duarte40@example.net,(351) 963 642 316,2019-10-08,17,45,M
1041,Kyara Sá,clarasantos@example.net,+351286782582,2020-01-06,18,36,F
1042,Nádia da Loureiro,mateuscunha@example.net,930580459,2019-02-18,3,44,F
1043,Eduardo do Anjos,marcomagalhaes@example.com,(351) 267 989 502,2019-06-24,21,26,M
1044,Eva Azevedo,wribeiro@example.com,913 506 195,2019-07-05,20,57,F
1045,Fabiana Baptista-Sá,correiaamelia@example.net,+351934392322,2019-06-01,5,30,F
1046,Bruno Fonseca,laura50@example.net,935030597,2019-10-20,4,52,M
1047,Francisca Vaz,gazevedo@example.org,(351) 968 441 991,2019-08-20,15,35,F
1048,Vítor Lourenço,borgeserika@example.org,(351) 939762891,2019-12-14,1,32,M
1049,Helena de Ribeiro,santostatiana@example.org,(351) 929 520 124,2019-05-14,10,31,F
1050,Matilde Borges,batistaangelo@example.com,+351214793138,2019-08-26,2,41,F
1051,Bárbara do Nunes,luis49@example.com,924 698 116,2020-02-26,9,23,F
1052,Constança-Rafaela Mota,bianca71@example.com,(351) 969525700,2021-09-11,6,22,F
1053,Artur Matos,wpinto@example.com,(351) 920 124 956,2019-09-09,13,75,M
1054,Duarte Henriques,tavaresvasco@example.net,922529054,2019-12-06,13,25,M
1055,Alice da Barros,edgar26@example.org,(351) 935 126 888,2019-02-25,7,33,F
1056,Benedita-Raquel Freitas,zpaiva@example.org,(351) 931342190,2019-11-25,7,65,F
1057,Gabriela Fonseca,pereiratomas@example.org,931 763 690,2019-10-30,11,42,F
1058,Nelson Lima,emanuel61@example.com,(351) 253 498 993,2019-04-24,18,58,M
1059,Matias Fernandes-Gonçalves,luna25@example.com,(351) 912127469,2019-02-01,10,34,M
1060,Lourenço Domingues,diana99@example.net,(351) 923 337 300,2019-07-13,7,41,M
1061,Cristiano Jesus,emanuel44@example.com,(351) 935 522 560,2019-11-24,11,33,M
1062,Bruno Lopes,samuel35@example.net,(351) 928863604,2019-11-30,4,28,M
1063,Erica Branco,costaafonso@example.net,281493926,2019-07-19,2,68,F
1064,Francisca Pacheco,ucardoso@example.com,+351960027027,2020-01-10,12,62,F
1065,Fábio Guerreiro-Esteves,isabelacorreia@example.com,287886148,2019-05-21,3,33,M
1066,Soraia Baptista,dominguescesar@example.org,(351) 928680063,2019-02-01,2,66,F
1067,Madalena Henriques,amaralluis@example.net,(351) 218 799 755,2019-03-05,18,59,F
1068,Benjamim Monteiro,xavier75@example.net,(351) 278 385 288,2019-08-17,11,26,M
1069,Amélia Torres,lucianacardoso@example.net,963610089,2019-11-16,7,69,F
1070,Gonçalo Barbosa,xavier36@example.org,(351) 938029376,2019-02-22,5,62,M
1071,Vitória-Helena Assunção,petracarneiro@example.org,+351919698608,2019-02-28,15,75,F
1072,Miriam Lourenço-Martins,pereirafilipe@example.org,(351) 935357147,2019-10-05,7,52,F
1073,Simão Branco,marcovalente@example.com,(351) 937405443,2019-05-23,15,52,M
1074,Erica da Neto,omelo@example.net,(351) 961 114 505,2019-03-18,18,73,F
1075,Ismael Barros-Pacheco,luanamota@example.net,931 656 416,2021-08-31,15,22,M
1076,Irina Neves,moraisalvaro@example.org,(351) 931 674 450,2019-05-02,12,70,F
1077,Sara Morais,edgar03@example.com,(351) 936 207 254,2025-11-12,13,18,F
1078,Joel Coelho-Neto,erikafernandes@example.com,(351) 920 744 380,2019-12-16,12,74,M
1079,Mauro Jesus,joanapaiva@example.org,(351) 916581960,2019-09-24,18,38,M
1080,Naiara Miranda-Guerreiro,salvadorpinho@example.org,247 627 226,2019-06-12,16,30,F
1081,Hugo de Morais,fernandesruben@example.net,(351) 969966184,2019-09-24,14,57,M
1082,Bianca de Vieira,gabriel70@example.org,(351) 913634531,2019-11-11,3,25,F
1083,Ângelo Simões-Neves,eborges@example.com,939 206 954,2019-06-26,2,71,M
1084,Vicente Cunha,ivanrocha@example.com,(351) 298478995,2019-08-03,4,24,M
1085,Matias Moura,carvalhonuria@example.org,+351930161921,2019-11-07,13,54,M
1086,Helena Loureiro,petramonteiro@example.com,(351) 247570581,2019-05-26,19,51,F
1087,Margarida Miranda,lealismael@example.com,(351) 935 235 479,2022-06-04,20,21,F
1088,Benjamim Baptista-Fonseca,danjos@example.com,934 010 314,2025-04-16,16,18,M
1089,Leonardo do Barbosa,bcastro@example.net,919636329,2019-10-08,12,47,M
1090,Helena Cardoso,barbosasimao@example.net,968504556,2019-12-18,2,70,F
1091,Fabiana Lopes,helena06@example.com,(351) 928719025,2019-03-26,3,51,F
1092,Erica Pinto,carvalhocesar@example.net,(351) 939 389 894,2021-04-12,4,22,F
1093,Mateus Henriques,kmatias@example.org,(351) 918763344,2019-02-03,13,64,M
1094,Daniel Simões,pireshugo@example.net,(351) 964053629,2019-10-10,8,30,M
1095,Ivo Nogueira,miaazevedo@example.com,259 756 546,2019-03-20,14,53,M
1096,Fábio Castro,kellyfernandes@example.net,(351) 963020549,2019-06-24,12,67,M
1097,Sara Gonçalves,pilar34@example.org,(351) 968 662 406,2019-02-17,4,62,F
1098,Fernando Mota,carneirodinis@example.com,(351) 961378894,2019-04-01,13,68,M
1099,Carolina Coelho-Magalhães,maiaigor@example.org,(351) 926 168 376,2019-01-18,20,60,F
1100,Melissa Leal,estevessebastiao@example.net,+351923751704,2019-10-29,11,40,F
1101,Margarida do Lopes,guilherme36@example.org,(351) 918818694,2019-01-15,11,44,F
1102,Lisandro Lima,iara11@example.com,(351) 962093931,2019-07-08,13,54,M
1103,Rita Ribeiro,opaiva@example.com,(351) 921892576,2019-01-29,13,41,F
1104,Gustavo Cunha,davidsilva@example.net,(351) 926450914,2019-02-19,20,64,M
1105,Sérgio Correia,ncunha@example.com,(351) 297036797,2019-05-19,1,51,M
1106,Matilde Pacheco,fonsecadenis@example.com,915091096,2019-05-05,11,32,F
1107,Vasco Silva-Martins,joao72@example.org,(351) 226 570 491,2019-04-05,9,67,M
1108,Noa Martins,flor11@example.com,962331474,2019-08-19,12,24,M
1109,Rodrigo da Lima,motaalexandra@example.net,924 007 224,2019-09-23,19,26,M
1110,Leonardo Ribeiro,correiabryan@example.com,938088155,2019-07-02,10,32,M
1111,Salvador Vaz-Pacheco,anjosalicia@example.org,+351244148782,2019-07-15,7,54,M
1112,Pedro Leal,pirescaetana@example.org,(351) 915 549 739,2019-08-14,16,64,M
1113,Brian Magalhães,ruilima@example.com,967 992 673,2019-03-16,19,49,M
1114,Gonçalo Monteiro,xavier19@example.com,928 534 702,2019-11-28,2,56,M
1115,Madalena Guerreiro,cmoreira@example.com,(351) 912 643 380,2020-01-21,11,23,F
1116,Erica Vicente,rpinto@example.org,+351921544517,2019-06-11,4,74,F
1117,Sérgio Sousa,tandrade@example.com,(351) 293 326 021,2019-10-10,20,65,M
1118,Vicente Vicente,igor62@example.net,914261059,2019-02-07,2,58,M
1119,Tatiana da Morais,lcardoso@example.org,923 248 297,2019-05-31,18,51,F
1120,Paulo de Almeida,uabreu@example.org,(351) 966756549,2019-01-23,8,38,M
1121,Diogo da Moreira,maramarques@example.com,+351936116900,2022-11-20,13,21,M
1122,Anita Tavares,jaime13@example.net,(351) 927 541 276,2019-03-11,17,66,F
1123,Sandro Jesus,catarina87@example.org,+351926611039,2019-05-03,13,32,M
1124,Fernando Rodrigues,sandrooliveira@example.net,919 632 136,2019-10-14,16,26,M
1125,Ismael da Barbosa,fabiooliveira@example.net,(351) 269 439 427,2019-11-28,3,53,M
1126,Eva Gaspar-Morais,gabriel04@example.com,(351) 912 920 606,2019-11-08,5,50,F
1127,Jorge Batista-Barros,carminho58@example.com,(351) 911157459,2019-08-22,16,48,M
1128,Kyara Sá-Reis,sousalucas@example.com,(351) 960 079 906,2019-08-18,18,59,F
1129,Frederico Neves,ybrito@example.net,920262768,2019-04-22,14,33,M
1130,Patrícia-Iara Borges,teresa77@example.org,(351) 932509485,2019-07-18,4,61,F
1131,Luísa Pinho,britoangela@example.org,(351) 208 742 056,2019-03-03,7,45,F
1132,Carminho-Constança Moreira,enzomoura@example.net,931339047,2019-04-20,1,40,F
1133,Nicole Loureiro,ruben13@example.com,(351) 216 977 120,2019-08-21,15,28,F
1134,Edgar do Matos,ecarvalho@example.com,+351969120448,2019-08-27,8,46,M
1135,Álvaro Moura,dianaalmeida@example.com,+351921740857,2019-09-26,3,61,M
1136,Noa do Pinheiro,claudio89@example.net,(351) 924 671 863,2019-02-28,20,65,M
1137,José Vaz,goncalomonteiro@example.net,+351910600956,2019-12-20,11,73,M
1138,Simão Carvalho,ariana17@example.com,(351) 969868623,2019-02-05,1,37,M
1139,Nicole Pacheco,dpacheco@example.com,(351) 919 555 195,2019-03-03,7,31,F
1140,Henrique Amorim,wreis@example.net,215266404,2019-03-20,9,52,M
1141,Daniela Figueiredo,ferreiralaura@example.com,(351) 281 274 527,2019-06-24,1,57,F
1142,Luana Campos,martimsoares@example.com,+351922437052,2019-05-01,2,55,F
1143,Victória Leite,barrosnuria@example.com,(351) 932052511,2019-11-29,7,28,F
1144,Maria Amorim,nair15@example.net,(351) 965 312 331,2022-08-17,1,21,F
1145,Benjamim Coelho,maria46@example.org,(351) 965 032 254,2019-01-21,12,42,M
1146,Rúben Valente,barbaraesteves@example.org,+351208088497,2024-05-23,21,19,M
1147,Kelly Gaspar,leandro32@example.org,(351) 914675661,2019-01-06,4,32,F
1148,Victória-Lorena Garcia,afonso01@example.net,(351) 914 905 210,2019-07-25,3,49,F
1149,Isaac Pinto,macedojoao@example.com,(351) 930 327 011,2019-12-06,18,30,M
1150,Fernando Jesus-Ramos,tpereira@example.org,(351) 916462649,2023-04-13,10,20,M
1151,Nair Andrade,lia42@example.com,276478032,2019-12-10,6,49,F
1152,Bruno Esteves,iaravieira@example.net,(351) 969358920,2019-01-31,12,40,M
1153,Eduarda Morais,anita85@example.net,(351) 936112363,2019-09-07,2,33,F
1154,Vera Lopes,garciagustavo@example.net,939 545 789,2019-05-10,1,74,F
1155,Violeta de Coelho,lucas67@example.com,(351) 930 605 452,2019-12-18,13,32,F
1156,Afonso Freitas,poliveira@example.net,969 301 243,2020-12-08,17,23,M
1157,André Pires,moraismafalda@example.net,203122535,2019-10-17,5,44,M
1158,Tatiana Magalhães,renatomatos@example.com,935024635,2019-08-22,15,37,F
1159,Gustavo Leal,alvaroleal@example.com,(351) 206800708,2019-02-26,19,31,M
1160,Gonçalo Assunção,filipapinheiro@example.net,(351) 931 716 350,2019-07-24,17,73,M
1161,Noah Ferreira,alexandremacedo@example.net,963 789 066,2019-04-15,19,45,M
1162,Denis Abreu,yasminvalente@example.org,967 103 035,2019-05-31,18,38,M
1163,Matias Carvalho,paivaguilherme@example.com,+351204280868,2019-12-11,5,29,M
1164,Enzo Oliveira-Henriques,amaralbruno@example.net,(351) 922 674 758,2019-05-20,14,66,M
1165,Violeta Moreira,jazevedo@example.com,(351) 964 805 121,2019-12-22,21,46,F
1166,Teresa do Vicente,randrade@example.net,+351914198270,2019-10-18,5,27,F
1167,Lucas Barros,catarinamota@example.com,(351) 961327805,2024-10-15,9,19,M
1168,Marcos da Freitas,maiaeduardo@example.net,(351) 930608971,2019-05-31,1,56,M
1169,Carlota Oliveira,scosta@example.org,927343080,2020-12-20,16,23,F
1170,Lourenço Miranda,carlota36@example.com,(351) 224265203,2019-01-22,21,50,M
1171,Amélia Loureiro-Coelho,henrique00@example.org,+351932310934,2019-07-05,16,29,F
1172,Rui Soares,qmagalhaes@example.net,(351) 927 865 313,2019-02-13,2,28,M
1173,Ariana Torres,ismael11@example.com,913432838,2019-08-06,14,66,F
1174,Bernardo Gonçalves-Silva,soaresandreia@example.com,(351) 294460993,2019-10-31,7,65,M
1175,Noa Paiva,fvaz@example.com,+351939939464,2019-02-15,20,29,M
1176,Nádia Costa,victoria41@example.org,279 028 020,2019-08-27,15,62,F
1177,Diego Carneiro,goncalo20@example.org,(351) 937 921 373,2019-07-19,2,45,M
1178,Miriam-Pilar Leite,nair48@example.com,(351) 967433625,2019-02-03,20,64,F
1179,Afonso Leal,ibatista@example.com,(351) 933794335,2019-02-28,15,51,M
1180,Henrique Lourenço,moraisrafael@example.org,(351) 911348114,2019-04-25,18,74,M
1181,Violeta Soares,osousa@example.com,960768565,2019-01-30,13,65,F
1182,Rodrigo Loureiro,alice04@example.org,(351) 928 364 038,2019-10-20,13,30,M
1183,Catarina Ramos,dianapinheiro@example.net,928917619,2019-08-09,6,67,F
1184,Ângela Araújo,goncalvestome@example.net,(351) 930143486,2019-06-21,17,36,F
1185,Gabriel Alves,nmiranda@example.net,(351) 251187856,2019-07-05,3,47,M
1186,Noah Silva,nneto@example.org,269544855,2019-12-30,18,29,M
1187,Joaquim Martins,tavaresisabela@example.net,918296394,2019-05-15,15,43,M
1188,Santiago Ribeiro,aneto@example.com,(351) 930757999,2019-10-22,7,29,M
1189,Júlia Silva,nadiaoliveira@example.org,(351) 924370930,2020-05-06,21,23,F
1190,Bruno da Macedo,tavaressebastiao@example.net,924654239,2019-06-14,3,63,M
1191,Hugo Miranda,lucianavieira@example.net,(351) 284 146 006,2019-03-15,12,63,M
1192,Benjamim Monteiro,salome16@example.net,924 365 024,2019-03-08,17,51,M
1193,Lourenço de Cardoso,ganjos@example.org,960472231,2019-09-24,2,42,M
1194,António Alves,anita97@example.org,(351) 927 396 285,2020-01-10,5,39,M
1195,Denis Domingues,frodrigues@example.com,(351) 205 409 124,2019-08-07,2,73,M
1196,Carminho Baptista,guerreiromelanie@example.net,(351) 930 878 103,2019-01-20,15,37,F
1197,Raquel Azevedo,diana82@example.net,(351) 911 270 440,2019-05-04,5,58,F
1198,Gustavo Abreu,carolinamatos@example.org,(351) 960 468 741,2025-10-20,9,18,M
1199,Matias Esteves,miguel04@example.net,917 260 691,2019-06-14,16,47,M
1200,Noah Carneiro,erika45@example.com,+351924742290,2019-12-27,7,56,M
1201,Benedita Rocha,andradeandre@example.com,+351921703738,2019-07-07,3,47,F
1202,André Nunes,igorlima@example.net,(351) 938451503,2019-02-17,20,33,M
1203,Ângelo Henriques,maria57@example.net,+351927848858,2022-03-01,2,21,M
1204,Fabiana Correia,monteirohugo@example.org,(351) 919 215 362,2023-03-24,2,20,F
1205,Nádia da Andrade,larissa99@example.com,(351) 960 980 119,2020-01-02,4,39,F
1206,Soraia Garcia,eduarda35@example.org,+351935931319,2019-02-01,10,29,F
1207,Vicente do Melo,zsoares@example.org,+351925034505,2019-05-19,12,47,M
1208,Rui Valente,caetana61@example.com,(351) 936 036 592,2020-05-06,12,23,M
1209,Flor Fernandes,rpaiva@example.net,(351) 928734466,2019-11-14,14,70,F
1210,Leandro Loureiro,mmorais@example.com,(351) 921078749,2019-01-20,4,36,M
1211,Júlia Faria,danielvaz@example.org,(351) 964384472,2019-12-22,17,39,F
1212,Sebastião Reis,amorimmario@example.net,(351) 937122472,2019-12-04,2,62,M
1213,Márcio Matos-Nunes,ericapaiva@example.com,(351) 966262027,2019-11-25,17,54,M
1214,Marcos da Moura,pireseduarda@example.com,(351) 244206759,2019-01-13,20,48,M
1215,Marta-Vitória Mota,denis70@example.net,(351) 921618734,2019-03-27,11,45,F
1216,Mariana Valente,amaralnoa@example.com,(351) 924 230 492,2019-01-20,12,51,F
1217,Enzo Faria,beatrizcosta@example.com,912575895,2019-03-28,17,57,M
1218,Mafalda Barros,lourencomota@example.com,928965273,2019-02-15,8,49,F
1219,Isabel Soares,dmelo@example.com,912778083,2019-11-30,1,30,F
1220,Francisca Azevedo,rubencruz@example.org,(351) 929 293 784,2020-01-05,7,58,F
1221,Luciana Brito,adriana47@example.com,(351) 218 959 634,2019-09-16,12,44,F
1222,António Pereira,victoriajesus@example.net,912 416 022,2025-11-02,10,18,M
1223,Ariana Neves,guerreiropedro@example.net,(351) 969 679 975,2019-05-20,10,68,F
1224,Alícia Costa-Almeida,pintolaura@example.com,(351) 917385257,2019-05-27,11,67,F
1225,Nair Carneiro,macedorafael@example.com,931132004,2019-03-04,20,43,F
1226,André Mendes,nelson04@example.com,(351) 935690659,2019-02-26,11,71,M
1227,Isabel Marques,ytorres@example.org,964439902,2019-05-13,2,61,F
1228,Tomás Henriques-Ribeiro,qfaria@example.com,(351) 934900567,2019-05-16,15,48,M
1229,Ariana Ferreira,xsoares@example.net,968060994,2019-06-06,2,47,F
1230,Laura Loureiro,marasoares@example.net,(351) 913 023 663,2019-12-10,11,54,F
1231,Márcio Antunes-Ferreira,rafaelagoncalves@example.net,(351) 967074506,2019-12-20,11,31,M
1232,Naiara Vieira,luciareis@example.net,(351) 916 164 670,2021-03-04,1,22,F
1233,Nicole Gomes,julia52@example.net,(351) 939936590,2020-01-03,6,42,F
1234,Érica Ribeiro,leticia16@example.org,+351966450723,2019-01-26,10,29,F
1235,Íris Valente,carvalhohugo@example.com,921 093 452,2019-04-22,14,63,F
1236,João Garcia,henriquepinho@example.org,(351) 928 143 744,2019-05-28,15,49,M
1237,Carminho Reis,larissa90@example.net,935 273 905,2019-10-27,6,31,F
1238,David Cunha,adriana07@example.org,926816584,2019-07-29,7,41,M
1239,Fernando Araújo,qmelo@example.net,+351918466651,2019-02-23,16,46,M
1240,Tomás Henriques,umatias@example.net,(351) 924860559,2019-11-11,17,30,M
1241,Rafaela Barros,tavaresbianca@example.org,+351201575350,2019-11-05,4,67,F
1242,Denis Brito,llima@example.org,965 324 634,2019-10-28,15,31,M
1243,Clara Mota,brunamacedo@example.com,(351) 963 961 703,2019-10-11,1,63,F
1244,Kelly da Guerreiro,camilasousa@example.org,+351911070202,2023-11-24,20,20,F
1245,Pedro Gaspar,rmartins@example.com,+351923277622,2019-11-25,4,39,M
1246,Lorena Vaz,debora15@example.org,(351) 938702134,2024-10-20,10,19,F
1247,Leandro Paiva,barbosavitor@example.com,(351) 918108300,2019-06-18,10,38,M
1248,Margarida Lopes,carlosbaptista@example.com,923 863 179,2019-10-26,15,52,F
1249,Ivo Vaz,kevinpinheiro@example.com,911714206,2019-10-25,9,35,M
1250,Luca Alves,beatriz97@example.net,(351) 928717346,2025-10-13,17,18,M
1251,Nuno Reis,valentenoah@example.com,(351) 224 966 464,2019-07-26,18,31,M
1252,Mariana Amaral,gvalente@example.org,938670363,2019-03-08,10,35,F
1253,Salvador Figueiredo,laura43@example.com,(351) 923 980 524,2019-01-21,20,28,M
1254,Lorena-Erica Soares,ericadomingues@example.org,(351) 928 384 126,2020-01-14,5,52,F
1255,William Maia,sebastiaooliveira@example.net,964 376 619,2019-06-21,4,48,M
1256,Erika Sousa,artur72@example.com,(351) 929 849 856,2022-02-09,13,21,F
1257,Cristiano Matos,tassuncao@example.com,(351) 962790963,2019-04-02,21,63,M
1258,Margarida Santos-Soares,yasminjesus@example.com,+351918407000,2019-03-14,11,57,F
1259,Samuel Pinto,garciaangela@example.org,933745517,2019-06-12,18,63,M
1260,Joaquim Nunes,lucaspinheiro@example.net,(351) 921579327,2019-11-20,5,66,M
1261,Luís Pacheco,miguelmelo@example.net,(351) 927235260,2019-12-25,4,70,M
1262,Matilde Monteiro,acruz@example.org,(351) 966536533,2019-03-10,15,37,F
1263,Eduarda Azevedo-Machado,luana46@example.org,(351) 961687876,2019-01-20,20,32,F
1264,Luana Vaz,gil08@example.org,+351939901046,2019-07-07,11,41,F
1265,Nair Paiva,motajulia@example.org,(351) 960238129,2019-03-09,3,47,F
1266,Violeta da Simões,nevesalexandre@example.net,969 476 399,2019-05-03,15,25,F
1267,Eduardo Nunes,ameliagoncalves@example.net,+351922428965,2019-11-15,19,36,M
1268,Duarte Jesus,yfreitas@example.net,(351) 966 646 882,2019-07-10,4,50,M
1269,Flor Borges,eduardamorais@example.org,910 086 070,2019-10-11,10,53,F
1270,Gabriela Simões,laurapinho@example.com,(351) 966 047 624,2019-12-22,8,43,F
1271,Daniel Loureiro,luciamachado@example.net,915 044 317,2019-01-27,13,53,M
1272,Vítor Miranda-Guerreiro,bruno50@example.net,923 118 663,2019-09-21,19,39,M
1273,Andreia de Anjos,ksantos@example.com,(351) 925 507 803,2019-05-23,11,68,F
1274,Manuel Cruz,madalenamachado@example.net,+351923077888,2019-03-11,3,29,M
1275,Isabela Guerreiro,fmatias@example.com,(351) 235142821,2019-03-04,15,25,F
1276,Carolina-Juliana Pinto,carminhomatias@example.com,(351) 240 929 224,2019-09-12,15,53,F
1277,Matias Machado,mia85@example.com,(351) 936224417,2019-04-22,20,37,M
1278,Joel Cruz,ivanvaz@example.com,911 696 042,2019-12-25,13,61,M
1279,Matilde Assunção,urocha@example.org,230858898,2019-12-09,2,49,F
1280,César de Brito,apereira@example.net,(351) 261 054 377,2019-12-22,21,31,M
1281,Luca Barros,cesar73@example.org,919523745,2019-04-19,5,66,M
1282,Mara Castro,hcampos@example.net,(351) 931 669 674,2019-04-30,20,52,F
1283,Erica Silva,antunesflor@example.net,(351) 962 213 721,2019-07-08,11,30,F
1284,Íris Vaz,mafalda47@example.org,(351) 960 663 103,2019-04-09,14,54,F
1285,Tatiana Machado,diogofreitas@example.com,(351) 935357435,2020-09-26,20,23,F
1286,Salomé do Campos,wrodrigues@example.com,248563318,2019-06-29,10,72,F
1287,Salvador Leite,franciscaalmeida@example.org,+351926179557,2019-08-30,1,41,M
1288,Mariana Simões,wpacheco@example.org,(351) 230068107,2019-09-19,1,25,F
1289,Rúben Santos,batistalara@example.org,+351245616802,2020-01-10,13,45,M
1290,Mafalda-Madalena Lopes,marcoborges@example.net,(351) 938561148,2019-04-11,13,63,F
1291,Amélia Mendes,brancotomas@example.org,(351) 923788063,2019-05-05,6,52,F
1292,Bruna Almeida,nunesmia@example.com,+351912955092,2019-12-18,13,26,F
1293,Violeta-Constança Cunha,mfreitas@example.net,932528378,2019-04-22,10,71,F
1294,Hugo Abreu,limaisabela@example.net,914155007,2019-10-29,21,26,M
1295,Gonçalo Azevedo,arianabarros@example.com,(351) 924126783,2019-07-25,14,27,M
1296,Gustavo Araújo,kevim06@example.org,(351) 935 056 814,2020-03-16,14,23,M
1297,Margarida Cardoso,gabriel74@example.net,(351) 916725293,2019-07-24,14,75,F
1298,Cristiano Carvalho,melissanascimento@example.com,(351) 929 017 932,2019-08-31,18,47,M
1299,Fabiana Borges,ismaelamorim@example.com,(351) 209215039,2019-06-05,6,42,F
1300,Kyara Sousa,david87@example.com,961 114 327,2019-08-09,16,56,F
1301,Francisco Silva,beatriz02@example.net,(351) 925602590,2019-01-20,14,63,M
1302,Naiara Rodrigues,vascomatias@example.com,(351) 967410486,2023-01-15,16,20,F
1303,Violeta Pereira,andre85@example.com,(351) 915 234 319,2019-06-11,3,25,F
1304,Ricardo Carneiro,nramos@example.org,(351) 961619627,2019-10-08,9,64,M
1305,Erika-Catarina Lima,marta32@example.net,(351) 282800378,2019-12-06,20,51,F
1306,José Simões,saramartins@example.com,(351) 927 046 739,2019-09-30,3,33,M
1307,Camila Melo,gesteves@example.org,962 879 265,2019-06-30,18,57,F
1308,Denis Nogueira,mara59@example.net,(351) 924 925 919,2019-08-15,16,48,M
1309,Nádia Rocha,joelmachado@example.org,(351) 930 653 559,2019-04-10,10,44,F
1310,Constança Matias,mouramarta@example.org,(351) 924 558 103,2019-11-21,20,28,F
1311,Bianca Borges,evacoelho@example.net,(351) 211269230,2019-03-23,2,64,F
1312,Laura Campos,fabianaleal@example.com,921 165 312,2019-08-28,2,55,F
1313,Maria Baptista,gustavo74@example.org,(351) 279 761 529,2019-09-07,1,69,F
1314,Caetana Lopes,miguel74@example.org,(351) 934053324,2019-04-24,17,49,F
1315,Santiago Monteiro,bernardo59@example.com,968 154 341,2019-09-26,5,72,M
1316,Diana Paiva,aaraujo@example.net,967 136 655,2019-04-16,4,35,F
